"SourceFile","ID","CreateDate","Duration","Latitude","Longitude","LatitudeDD","LongitudeDD","sDuration","Year","Month","Day","Hour"
"meta-0261f0TEn46K.json",NA,"2021:01:06 21:17:21","0:00:46","38 deg 53' 24.72"" N","77 deg 0' 35.28"" W",38.8902,-77.0098,46,2021,1,6,21
"meta-059AWtA9q7PG.json",NA,"2021:01:06 21:02:31","0:00:43","38 deg 53' 24.00"" N","77 deg 0' 37.08"" W",38.89,-77.0103,43,2021,1,6,21
"meta-05qpu3PHmTcj.json",NA,"2021:01:06 16:49:33","21.43 s","38 deg 52' 53.04"" N","77 deg 4' 6.24"" W",38.8814,-77.0684,21.43,2021,1,6,16
"meta-05wJWPlwYEm2.json",NA,"2021:01:06 20:50:52","0:02:01","38 deg 53' 24.36"" N","77 deg 0' 37.80"" W",38.8901,-77.0105,121,2021,1,6,20
"meta-09yZs12lvcCA.json",NA,"2021:01:06 19:39:20","0:02:20","38 deg 53' 26.16"" N","77 deg 0' 44.64"" W",38.8906,-77.0124,140,2021,1,6,19
"meta-0d6xvM4dAiW4.json",NA,"2021:01:06 19:16:27","10.68 s","38 deg 53' 24.72"" N","77 deg 0' 35.28"" W",38.8902,-77.0098,10.68,2021,1,6,19
"meta-0DCuGD9WARVH.json",NA,"2021:01:06 19:40:56","20.64 s","38 deg 53' 25.44"" N","77 deg 0' 40.32"" W",38.8904,-77.0112,20.64,2021,1,6,19
"meta-0gEXueOMmwi8.json",NA,"2021:01:06 21:49:22","13.21 s","38 deg 53' 24.00"" N","77 deg 0' 37.44"" W",38.89,-77.0104,13.21,2021,1,6,21
"meta-0ILtbKNKST48.json",NA,"2021:01:06 20:13:25","19.35 s","38 deg 53' 23.28"" N","77 deg 0' 36.36"" W",38.8898,-77.0101,19.35,2021,1,6,20
"meta-0jaHRfXYTxdk.json",NA,"2021:01:06 18:35:42","0:00:41","38 deg 53' 23.64"" N","77 deg 0' 38.16"" W",38.8899,-77.0106,41,2021,1,6,18
"meta-0LmCg5GItOn5.json",NA,"2021:01:06 15:02:13","14.26 s","38 deg 53' 31.92"" N","77 deg 2' 14.64"" W",38.8922,-77.0374,14.26,2021,1,6,15
"meta-0lmypbT9naSL.json",NA,"2021:01:06 20:49:20","26.69 s","38 deg 53' 23.64"" N","77 deg 0' 36.00"" W",38.8899,-77.01,26.69,2021,1,6,20
"meta-0m53Jfe0nCjK.json",NA,"2021:01:06 18:21:48","0:00:32","38 deg 53' 24.00"" N","77 deg 0' 41.76"" W",38.89,-77.0116,32,2021,1,6,18
"meta-0naBwO7WKLdv.json",NA,"2021:01:06 15:24:03","13.46 s","38 deg 53' 31.56"" N","77 deg 2' 7.80"" W",38.8921,-77.0355,13.46,2021,1,6,15
"meta-0P57ekyl4BgA.json",NA,"2021:01:06 21:01:23","28.52 s","38 deg 53' 9.24"" N","77 deg 0' 27.36"" W",38.8859,-77.0076,28.52,2021,1,6,21
"meta-0PewiHC6MJ7W.json",NA,"2021:01:06 18:14:56","0:02:13","38 deg 53' 37.32"" N","77 deg 2' 9.24"" W",38.8937,-77.0359,133,2021,1,6,18
"meta-0pHHD2IPnGI5.json",NA,"2021:01:06 16:18:12","0:00:36","38 deg 53' 31.92"" N","77 deg 2' 11.40"" W",38.8922,-77.0365,36,2021,1,6,16
"meta-0pHzY3h13IO9.json",NA,"2021:01:06 18:57:37","0:01:20","38 deg 53' 27.60"" N","77 deg 0' 45.36"" W",38.891,-77.0126,80,2021,1,6,18
"meta-0Pk8BEfptuZG.json",NA,"2021:01:06 17:29:06","0:00:48","38 deg 53' 28.32"" N","77 deg 2' 2.76"" W",38.8912,-77.0341,48,2021,1,6,17
"meta-0RkqluQmLWCt.json",NA,"2021:01:06 19:04:48","17.61 s","38 deg 53' 26.52"" N","77 deg 0' 29.88"" W",38.8907,-77.0083,17.61,2021,1,6,19
"meta-0RXNjbNjJq1A.json",NA,"2021:01:06 14:47:40","5.43 s","38 deg 53' 32.28"" N","77 deg 2' 1.32"" W",38.8923,-77.0337,5.43,2021,1,6,14
"meta-0VjRwooevgzN.json",NA,"2021:01:06 20:53:38","0:01:19","38 deg 53' 24.36"" N","77 deg 0' 37.80"" W",38.8901,-77.0105,79,2021,1,6,20
"meta-11yUZY1GBsbG.json",NA,"2021:01:06 16:59:07","0:00:48","38 deg 53' 28.32"" N","77 deg 2' 11.04"" W",38.8912,-77.0364,48,2021,1,6,16
"meta-14bBcpxpQBmB.json",NA,"2021:01:06 21:21:23","0:00:36","38 deg 53' 23.64"" N","77 deg 0' 38.16"" W",38.8899,-77.0106,36,2021,1,6,21
"meta-17mewAmmdqm8.json",NA,"2021:01:06 18:45:57","14.42 s","38 deg 53' 51.72"" N","77 deg 2' 0.24"" W",38.8977,-77.0334,14.42,2021,1,6,18
"meta-1B7KFzHPr5ST.json",NA,"2021:01:06 19:35:36","0:00:45","38 deg 53' 24.72"" N","77 deg 0' 27.36"" W",38.8902,-77.0076,45,2021,1,6,19
"meta-1hITmFMmXf5t.json",NA,"2021:01:06 15:28:05","17.13 s","38 deg 53' 30.84"" N","77 deg 1' 59.88"" W",38.8919,-77.0333,17.13,2021,1,6,15
"meta-1Imn9XMEtSnj.json",NA,"2021:01:06 23:15:26","0:01:48","38 deg 53' 23.28"" N","77 deg 0' 37.08"" W",38.8898,-77.0103,108,2021,1,6,23
"meta-1LsLQccp9kli.json",NA,"2021:01:06 18:36:03","11.28 s","38 deg 53' 31.92"" N","77 deg 1' 48.36"" W",38.8922,-77.0301,11.28,2021,1,6,18
"meta-1PkvSH3DHPQm.json",NA,"2021:01:06 17:23:04","18.76 s","38 deg 53' 30.84"" N","77 deg 2' 2.04"" W",38.8919,-77.0339,18.76,2021,1,6,17
"meta-1Ta9ZdFfiNrZ.json",NA,"2021:01:06 22:04:21","0:02:36","38 deg 53' 23.64"" N","77 deg 0' 38.16"" W",38.8899,-77.0106,156,2021,1,6,22
"meta-1TszpHzh2B7A.json",NA,"2021:01:06 18:25:38","27.26 s","38 deg 53' 24.36"" N","77 deg 0' 37.08"" W",38.8901,-77.0103,27.26,2021,1,6,18
"meta-1Zvr7Xtfv0Yt.json",NA,"2021:01:06 22:05:04","6.41 s","38 deg 53' 23.28"" N","77 deg 0' 37.08"" W",38.8898,-77.0103,6.41,2021,1,6,22
"meta-24fJYQldjZd2.json",NA,"2021:01:06 19:31:20","11.83 s","38 deg 53' 21.84"" N","77 deg 0' 42.48"" W",38.8894,-77.0118,11.83,2021,1,6,19
"meta-29cZegQUocJb.json",NA,"2021:01:06 20:53:03","14.65 s","38 deg 53' 24.36"" N","77 deg 0' 29.52"" W",38.8901,-77.0082,14.65,2021,1,6,20
"meta-2bA317by5x7J.json",NA,"2021:01:06 00:41:50","0:01:16","38 deg 53' 45.60"" N","77 deg 1' 51.60"" W",38.896,-77.031,76,2021,1,6,0
"meta-2bujYLrW7vAX.json",NA,"2021:01:06 18:54:20","14.29 s","38 deg 53' 25.80"" N","77 deg 0' 37.80"" W",38.8905,-77.0105,14.29,2021,1,6,18
"meta-2DzUC8Jvgx4g.json",NA,"2021:01:06 20:22:17","8.94 s","38 deg 53' 24.72"" N","77 deg 0' 34.20"" W",38.8902,-77.0095,8.94,2021,1,6,20
"meta-2fqpw5l9SeIl.json",NA,"2021:01:06 12:51:45","24.99 s","38 deg 53' 31.56"" N","77 deg 2' 12.48"" W",38.8921,-77.0368,24.99,2021,1,6,12
"meta-2hmWsS7hbKrk.json",NA,"2021:01:06 20:42:56","0:00:45","38 deg 53' 31.20"" N","77 deg 0' 58.32"" W",38.892,-77.0162,45,2021,1,6,20
"meta-2lza0tzb6ICe.json",NA,"2021:01:06 14:23:15","9.75 s","38 deg 53' 26.16"" N","77 deg 2' 9.96"" W",38.8906,-77.0361,9.75,2021,1,6,14
"meta-2MGQVZjSLNJv.json",NA,"2021:01:06 21:30:10","13.31 s","38 deg 53' 28.68"" N","77 deg 0' 35.28"" W",38.8913,-77.0098,13.31,2021,1,6,21
"meta-2PBoIh9W74cM.json",NA,"2021:01:06 19:59:41","11.40 s","38 deg 53' 24.00"" N","77 deg 0' 34.92"" W",38.89,-77.0097,11.4,2021,1,6,19
"meta-2PNO2eGV8Hwp.json",NA,"2021:01:06 12:55:26","0:00:55","38 deg 53' 47.76"" N","77 deg 2' 0.60"" W",38.8966,-77.0335,55,2021,1,6,12
"meta-2pXy1CcaE27O.json",NA,"2021:01:06 18:40:03","0:00:58","38 deg 53' 21.48"" N","77 deg 1' 19.56"" W",38.8893,-77.0221,58,2021,1,6,18
"meta-2SYR2Wjra3ic.json",NA,"2021:01:06 18:21:48","0:00:32","38 deg 53' 24.00"" N","77 deg 0' 41.76"" W",38.89,-77.0116,32,2021,1,6,18
"meta-2tVrTWzXKhhJ.json",NA,"2021:01:06 18:46:11","15.85 s","38 deg 53' 51.00"" N","77 deg 2' 0.24"" W",38.8975,-77.0334,15.85,2021,1,6,18
"meta-2U6tbzcZD7NQ.json",NA,"2021:01:06 15:20:05","22.25 s","38 deg 53' 28.68"" N","77 deg 2' 14.64"" W",38.8913,-77.0374,22.25,2021,1,6,15
"meta-2XUH3sL1gOJ6.json",NA,"2021:01:06 19:06:26","16.00 s","38 deg 53' 24.00"" N","77 deg 0' 28.44"" W",38.89,-77.0079,16,2021,1,6,19
"meta-2XwJn0Iqphrc.json",NA,"2021:01:06 20:13:02","20.97 s","38 deg 53' 27.60"" N","77 deg 0' 33.48"" W",38.891,-77.0093,20.97,2021,1,6,20
"meta-2ydAnxMmbVs2.json",NA,"2021:01:06 19:41:47","9.36 s","38 deg 53' 21.84"" N","77 deg 0' 41.76"" W",38.8894,-77.0116,9.36,2021,1,6,19
"meta-2Yk3nUusMZ5M.json",NA,"2021:01:06 22:43:12","22.00 s","38 deg 53' 29.76"" N","77 deg 2' 0.24"" W",38.8916,-77.0334,22,2021,1,6,22
"meta-33nIRE4z014q.json",NA,"2021:01:06 14:46:48","29.54 s","38 deg 53' 28.68"" N","77 deg 2' 11.04"" W",38.8913,-77.0364,29.54,2021,1,6,14
"meta-35iIAVuIAijR.json",NA,"2021:01:06 20:35:40","6.47 s","38 deg 53' 23.64"" N","77 deg 0' 37.44"" W",38.8899,-77.0104,6.47,2021,1,6,20
"meta-36dzqKvu5ebk.json",NA,"2021:01:06 14:28:08","28.27 s","38 deg 53' 30.84"" N","77 deg 2' 11.04"" W",38.8919,-77.0364,28.27,2021,1,6,14
"meta-3cAKUWJfxeJH.json",NA,"2021:01:06 12:55:26","0:00:55","38 deg 53' 47.76"" N","77 deg 2' 0.60"" W",38.8966,-77.0335,55,2021,1,6,12
"meta-3GuxpBJHLuKf.json",NA,"2021:01:06 19:13:29","0:01:53","38 deg 53' 24.72"" N","77 deg 0' 43.20"" W",38.8902,-77.012,113,2021,1,6,19
"meta-3PkLpHaNWWeH.json",NA,"2021:01:06 21:51:06","0:00:45","38 deg 53' 23.64"" N","77 deg 0' 37.44"" W",38.8899,-77.0104,45,2021,1,6,21
"meta-3ViaXA7t2cYc.json",NA,"2021:01:06 20:48:11","0:01:08","38 deg 53' 22.56"" N","77 deg 0' 36.36"" W",38.8896,-77.0101,68,2021,1,6,20
"meta-3xX9V5SrmugB.json",NA,"2021:01:06 18:55:26","5.60 s","38 deg 53' 24.72"" N","77 deg 0' 37.44"" W",38.8902,-77.0104,5.6,2021,1,6,18
"meta-3Y0yDk1J2QZG.json",NA,"2021:01:06 16:59:32","27.19 s","38 deg 53' 31.56"" N","77 deg 2' 9.96"" W",38.8921,-77.0361,27.19,2021,1,6,16
"meta-3ziKghBbE6P6.json",NA,"2021:01:06 15:37:19","8.54 s","38 deg 53' 28.32"" N","77 deg 2' 14.28"" W",38.8912,-77.0373,8.54,2021,1,6,15
"meta-3ZXOHhUdKlYd.json",NA,"2021:01:06 19:51:30","0:00:50","38 deg 53' 23.64"" N","77 deg 0' 36.00"" W",38.8899,-77.01,50,2021,1,6,19
"meta-401g3sjvH1UI.json",NA,"2021:01:06 15:19:43","18.51 s","38 deg 53' 31.92"" N","77 deg 2' 10.32"" W",38.8922,-77.0362,18.51,2021,1,6,15
"meta-423yzZ0D9J0P.json",NA,"2021:01:06 16:22:16","0:01:48","38 deg 53' 29.40"" N","77 deg 2' 10.32"" W",38.8915,-77.0362,108,2021,1,6,16
"meta-49N6wcN2AIni.json",NA,"2021:01:06 18:33:12","25.96 s","38 deg 53' 28.32"" N","77 deg 0' 47.52"" W",38.8912,-77.0132,25.96,2021,1,6,18
"meta-49UdNtftDTR8.json",NA,"2021:01:06 16:39:02","17.86 s","38 deg 53' 29.40"" N","77 deg 2' 8.88"" W",38.8915,-77.0358,17.86,2021,1,6,16
"meta-4AquVMy2oe6C.json",NA,"2021:01:06 18:52:20","18.71 s","38 deg 53' 24.36"" N","77 deg 0' 37.08"" W",38.8901,-77.0103,18.71,2021,1,6,18
"meta-4BhzQKA2VI0d.json",NA,"2021:01:06 19:26:09","8.10 s","38 deg 53' 23.64"" N","77 deg 0' 37.80"" W",38.8899,-77.0105,8.1,2021,1,6,19
"meta-4BN8CUCRxXuI.json",NA,"2021:01:06 19:52:10","15.38 s","38 deg 53' 24.72"" N","77 deg 0' 37.08"" W",38.8902,-77.0103,15.38,2021,1,6,19
"meta-4bspUiCwULxC.json",NA,"2021:01:06 16:04:10","0:00:44","38 deg 53' 31.20"" N","77 deg 2' 5.64"" W",38.892,-77.0349,44,2021,1,6,16
"meta-4CgvVPwmomjo.json",NA,"2021:01:06 22:28:46","19.11 s","38 deg 53' 23.64"" N","77 deg 0' 37.08"" W",38.8899,-77.0103,19.11,2021,1,6,22
"meta-4ENe4AvLzDXg.json",NA,"2021:01:06 18:50:43","0:00:42","38 deg 53' 24.36"" N","77 deg 0' 37.08"" W",38.8901,-77.0103,42,2021,1,6,18
"meta-4GAV26EQ2cD6.json",NA,"2021:01:06 22:07:42","19.95 s","38 deg 53' 24.72"" N","77 deg 0' 38.16"" W",38.8902,-77.0106,19.95,2021,1,6,22
"meta-4lidTEsWzSLx.json",NA,"2021:01:06 19:59:41","11.40 s","38 deg 53' 24.00"" N","77 deg 0' 34.92"" W",38.89,-77.0097,11.4,2021,1,6,19
"meta-4LUHpTKftGHg.json",NA,"2021:01:06 16:01:31","0:00:46","38 deg 53' 29.04"" N","77 deg 2' 10.68"" W",38.8914,-77.0363,46,2021,1,6,16
"meta-4nZvifrR6Gb5.json",NA,"2021:01:06 19:43:39","0:00:58","38 deg 53' 25.80"" N","77 deg 0' 34.20"" W",38.8905,-77.0095,58,2021,1,6,19
"meta-4sOiN4xK6zIM.json",NA,"2021:01:06 21:49:22","13.21 s","38 deg 53' 24.00"" N","77 deg 0' 37.44"" W",38.89,-77.0104,13.21,2021,1,6,21
"meta-4TEpyOHkOo1Y.json",NA,"2021:01:06 16:58:53","0:00:42","38 deg 53' 28.68"" N","77 deg 2' 9.60"" W",38.8913,-77.036,42,2021,1,6,16
"meta-4UIpSX6NxSsY.json",NA,"2021:01:06 17:07:51","5.74 s","38 deg 53' 31.92"" N","77 deg 2' 5.64"" W",38.8922,-77.0349,5.74,2021,1,6,17
"meta-4wIDySD7tKxo.json",NA,"2021:01:06 19:30:48","0:00:41","38 deg 53' 23.64"" N","77 deg 0' 32.04"" W",38.8899,-77.0089,41,2021,1,6,19
"meta-4z3SiPE3gdYo.json",NA,"2021:01:06 19:11:44","0:01:04","38 deg 53' 24.36"" N","77 deg 0' 37.08"" W",38.8901,-77.0103,64,2021,1,6,19
"meta-50d3X1juOHK8.json",NA,"2021:01:06 20:23:05","12.21 s","38 deg 53' 30.84"" N","77 deg 0' 48.96"" W",38.8919,-77.0136,12.21,2021,1,6,20
"meta-50XYMR09ys3v.json",NA,"2021:01:06 21:00:35","26.13 s","38 deg 53' 24.36"" N","77 deg 0' 35.64"" W",38.8901,-77.0099,26.13,2021,1,6,21
"meta-52LnuwCTZdKB.json",NA,"2021:01:06 17:06:34","0:00:59","38 deg 53' 29.76"" N","77 deg 2' 5.28"" W",38.8916,-77.0348,59,2021,1,6,17
"meta-52OuFNlsDdFm.json",NA,"2021:01:06 02:38:17","23.92 s","38 deg 53' 15.72"" N","77 deg 0' 46.44"" W",38.8877,-77.0129,23.92,2021,1,6,2
"meta-52rqoXOfOPy5.json",NA,"2021:01:06 17:08:20","0:00:50","38 deg 53' 31.56"" N","77 deg 2' 10.68"" W",38.8921,-77.0363,50,2021,1,6,17
"meta-535LGMMm0KtE.json",NA,"2021:01:06 19:35:28","0:00:54","38 deg 53' 28.32"" N","77 deg 0' 23.04"" W",38.8912,-77.0064,54,2021,1,6,19
"meta-55IZysHw38wO.json",NA,"2021:01:06 20:02:11","22.20 s","38 deg 53' 23.64"" N","77 deg 0' 36.36"" W",38.8899,-77.0101,22.2,2021,1,6,20
"meta-58lWitKHBAbq.json",NA,"2021:01:06 20:19:25","18.00 s","38 deg 53' 23.28"" N","77 deg 0' 37.80"" W",38.8898,-77.0105,18,2021,1,6,20
"meta-5an2kTUFQs2t.json",NA,"2021:01:06 21:04:06","27.40 s","38 deg 53' 23.64"" N","77 deg 0' 31.68"" W",38.8899,-77.0088,27.4,2021,1,6,21
"meta-5E16pZQTISLc.json",NA,"2021:01:06 20:55:25","10.68 s","38 deg 53' 22.92"" N","77 deg 0' 37.80"" W",38.8897,-77.0105,10.68,2021,1,6,20
"meta-5F4X9i7bivo4.json",NA,"2021:01:06 18:06:20","19.97 s","38 deg 53' 24.00"" N","77 deg 0' 37.80"" W",38.89,-77.0105,19.97,2021,1,6,18
"meta-5GIdUYtOQZvC.json",NA,"2021:01:06 17:29:06","0:00:48","38 deg 53' 28.32"" N","77 deg 2' 2.76"" W",38.8912,-77.0341,48,2021,1,6,17
"meta-5kf2savkefB7.json",NA,"2021:01:06 19:36:20","15.46 s","38 deg 53' 23.28"" N","77 deg 0' 30.60"" W",38.8898,-77.0085,15.46,2021,1,6,19
"meta-5KP7PnNWK4Ue.json",NA,"2021:01:06 20:21:40","7.86 s","38 deg 53' 22.20"" N","77 deg 0' 37.44"" W",38.8895,-77.0104,7.86,2021,1,6,20
"meta-5L54o4c0fxCG.json",NA,"2021:01:06 20:25:41","0:01:22","38 deg 53' 25.80"" N","77 deg 0' 42.84"" W",38.8905,-77.0119,82,2021,1,6,20
"meta-5lmXbMBh57vI.json",NA,"2021:01:06 19:50:58","26.65 s","38 deg 53' 21.84"" N","77 deg 0' 39.60"" W",38.8894,-77.011,26.65,2021,1,6,19
"meta-5MDg6qLZww1m.json",NA,"2021:01:06 19:00:50","13.81 s","38 deg 54' 24.84"" N","77 deg 2' 1.32"" W",38.9069,-77.0337,13.81,2021,1,6,19
"meta-5nYkXwoED2es.json",NA,"2021:01:06 18:55:26","5.60 s","38 deg 53' 24.72"" N","77 deg 0' 37.44"" W",38.8902,-77.0104,5.6,2021,1,6,18
"meta-5QCkdwJRD0a3.json",NA,"2021:01:06 18:10:45","0:00:54","38 deg 53' 43.08"" N","77 deg 2' 0.24"" W",38.8953,-77.0334,54,2021,1,6,18
"meta-5Uwz75EfuKZn.json",NA,"2021:01:06 18:26:34","0:00:37","38 deg 53' 30.84"" N","77 deg 1' 29.64"" W",38.8919,-77.0249,37,2021,1,6,18
"meta-5V9nwv8lo2mi.json",NA,"2021:01:06 17:07:48","13.88 s","38 deg 53' 31.92"" N","77 deg 2' 6.72"" W",38.8922,-77.0352,13.88,2021,1,6,17
"meta-5WD4sk51MUzc.json",NA,"2021:01:06 20:17:40","0:00:50","38 deg 53' 22.92"" N","77 deg 0' 37.80"" W",38.8897,-77.0105,50,2021,1,6,20
"meta-63ExNlmUp31h.json",NA,"2021:01:06 18:10:41","0:01:10","38 deg 53' 36.96"" N","77 deg 2' 12.12"" W",38.8936,-77.0367,70,2021,1,6,18
"meta-64mhsecOOjLa.json",NA,"2021:01:06 23:34:27","0:00:33","38 deg 53' 46.32"" N","77 deg 1' 55.56"" W",38.8962,-77.0321,33,2021,1,6,23
"meta-65TvMK7dx9fy.json",NA,"2021:01:06 19:36:58","6.23 s","38 deg 53' 23.28"" N","77 deg 0' 37.80"" W",38.8898,-77.0105,6.23,2021,1,6,19
"meta-69WACz6SPQg8.json",NA,"2021:01:06 21:39:03","0:01:02","38 deg 53' 24.36"" N","77 deg 0' 36.36"" W",38.8901,-77.0101,62,2021,1,6,21
"meta-6dDTCsYzK3k3.json",NA,"2021:01:06 19:01:49","8.91 s","38 deg 53' 28.32"" N","77 deg 0' 54.36"" W",38.8912,-77.0151,8.91,2021,1,6,19
"meta-6FY6c0d8IMjz.json",NA,"2021:01:06 19:28:31","18.01 s","38 deg 53' 22.92"" N","77 deg 0' 37.08"" W",38.8897,-77.0103,18.01,2021,1,6,19
"meta-6JbG6I0FrJhn.json",NA,"2021:01:06 23:15:26","0:01:48","38 deg 53' 23.28"" N","77 deg 0' 37.08"" W",38.8898,-77.0103,108,2021,1,6,23
"meta-6JKN4W2L1wBv.json",NA,"2021:01:06 18:21:48","0:00:32","38 deg 53' 24.00"" N","77 deg 0' 41.76"" W",38.89,-77.0116,32,2021,1,6,18
"meta-6sXRv5Xe53o0.json",NA,"2021:01:06 14:44:53","9.80 s","38 deg 53' 27.60"" N","77 deg 2' 9.96"" W",38.891,-77.0361,9.8,2021,1,6,14
"meta-6TYMFzQTLUTN.json",NA,"2021:01:06 18:55:26","5.60 s","38 deg 53' 24.72"" N","77 deg 0' 37.44"" W",38.8902,-77.0104,5.6,2021,1,6,18
"meta-6VYEdaOOP3hD.json",NA,"2021:01:06 20:21:40","7.86 s","38 deg 53' 22.20"" N","77 deg 0' 37.44"" W",38.8895,-77.0104,7.86,2021,1,6,20
"meta-6X2ZhStzVa3k.json",NA,"2021:01:06 21:42:32","0:09:07","38 deg 53' 33.36"" N","77 deg 1' 35.76"" W",38.8926,-77.0266,547,2021,1,6,21
"meta-70PxGZN8jdkz.json",NA,"2021:01:06 19:03:59","25.06 s","38 deg 53' 24.36"" N","77 deg 0' 36.72"" W",38.8901,-77.0102,25.06,2021,1,6,19
"meta-7dlSyXDWtlyA.json",NA,"2021:01:06 19:03:59","25.06 s","38 deg 53' 24.36"" N","77 deg 0' 36.72"" W",38.8901,-77.0102,25.06,2021,1,6,19
"meta-7eLmGW77Y5o1.json",NA,"2021:01:06 21:15:40","0:00:55","38 deg 53' 24.36"" N","77 deg 0' 38.52"" W",38.8901,-77.0107,55,2021,1,6,21
"meta-7fckI1220tbu.json",NA,"2021:01:06 18:19:23","0:00:57","38 deg 53' 24.00"" N","77 deg 0' 37.08"" W",38.89,-77.0103,57,2021,1,6,18
"meta-7Fu9YJVZmNkj.json",NA,"2021:01:06 19:24:58","28.74 s","38 deg 53' 26.16"" N","77 deg 0' 44.28"" W",38.8906,-77.0123,28.74,2021,1,6,19
"meta-7iB22C7LbbNy.json",NA,"2021:01:06 19:46:27","0:00:32","38 deg 53' 24.00"" N","77 deg 0' 35.64"" W",38.89,-77.0099,32,2021,1,6,19
"meta-7ImZGTdfdcUk.json",NA,"2021:01:06 20:10:24","18.61 s","38 deg 53' 23.28"" N","77 deg 0' 36.00"" W",38.8898,-77.01,18.61,2021,1,6,20
"meta-7JHuazklsU8v.json",NA,"2021:01:06 15:58:06","0.30 s","38 deg 53' 29.40"" N","77 deg 1' 59.88"" W",38.8915,-77.0333,0.3,2021,1,6,15
"meta-7lZbNvTpYzCg.json",NA,"2021:01:06 13:19:12","12.68 s","38 deg 53' 20.76"" N","77 deg 2' 12.48"" W",38.8891,-77.0368,12.68,2021,1,6,13
"meta-7n9O8ZT8uXvQ.json",NA,"2021:01:06 19:16:54","0:00:32","38 deg 53' 23.64"" N","77 deg 0' 39.24"" W",38.8899,-77.0109,32,2021,1,6,19
"meta-7WJTCduTUKpl.json",NA,"2021:01:06 20:21:40","7.86 s","38 deg 53' 22.20"" N","77 deg 0' 37.44"" W",38.8895,-77.0104,7.86,2021,1,6,20
"meta-7zqjUDoBOHwI.json",NA,"2021:01:06 19:41:59","8.66 s","38 deg 53' 26.88"" N","77 deg 0' 43.20"" W",38.8908,-77.012,8.66,2021,1,6,19
"meta-8154Nmd3bQq2.json",NA,"2021:01:06 19:20:41","0:00:53","38 deg 53' 22.20"" N","77 deg 0' 36.72"" W",38.8895,-77.0102,53,2021,1,6,19
"meta-83QmTetHJ5T5.json",NA,"2021:01:06 16:58:49","0:01:38","38 deg 53' 29.04"" N","77 deg 2' 11.04"" W",38.8914,-77.0364,98,2021,1,6,16
"meta-86ax9hKzrs9T.json",NA,"2021:01:06 18:44:20","0:00:43","38 deg 53' 26.52"" N","77 deg 0' 43.56"" W",38.8907,-77.0121,43,2021,1,6,18
"meta-8c4mOel34hEc.json",NA,"2021:01:06 13:40:32","0:00:53","38 deg 53' 31.92"" N","77 deg 2' 15.00"" W",38.8922,-77.0375,53,2021,1,6,13
"meta-8dLyJxfRn3cI.json",NA,"2021:01:06 21:33:07","0:03:03","38 deg 53' 24.00"" N","77 deg 0' 37.08"" W",38.89,-77.0103,183,2021,1,6,21
"meta-8dQ1t0NGI7M0.json",NA,"2021:01:06 00:17:28","0:00:30","38 deg 53' 44.88"" N","77 deg 1' 52.32"" W",38.8958,-77.0312,30,2021,1,6,0
"meta-8fGidwR3eLor.json",NA,"2021:01:06 22:26:00","13.09 s","38 deg 53' 26.16"" N","77 deg 0' 37.08"" W",38.8906,-77.0103,13.09,2021,1,6,22
"meta-8fsC1EfPO70k.json",NA,"2021:01:06 19:38:18","15.11 s","38 deg 53' 23.28"" N","77 deg 0' 29.52"" W",38.8898,-77.0082,15.11,2021,1,6,19
"meta-8L4mcsc4jEmg.json",NA,"2021:01:06 01:48:19","0:00:48","38 deg 54' 10.80"" N","77 deg 2' 11.04"" W",38.903,-77.0364,48,2021,1,6,1
"meta-8ONiSixYGejX.json",NA,"2021:01:06 21:39:16","3.83 s","38 deg 53' 23.28"" N","77 deg 0' 36.00"" W",38.8898,-77.01,3.83,2021,1,6,21
"meta-8rCpNjS3g3Ok.json",NA,"2021:01:06 19:35:51","24.09 s","38 deg 53' 22.92"" N","77 deg 0' 29.88"" W",38.8897,-77.0083,24.09,2021,1,6,19
"meta-8vAuY7nxkr6M.json",NA,"2021:01:06 22:39:30","14.73 s","38 deg 53' 25.80"" N","77 deg 0' 43.56"" W",38.8905,-77.0121,14.73,2021,1,6,22
"meta-8VMk101M62ol.json",NA,"2021:01:06 19:25:51","25.12 s","38 deg 53' 22.20"" N","77 deg 0' 52.92"" W",38.8895,-77.0147,25.12,2021,1,6,19
"meta-8wCMdWEW39Ff.json",NA,"2021:01:06 19:54:28","27.63 s","38 deg 53' 23.28"" N","77 deg 0' 30.24"" W",38.8898,-77.0084,27.63,2021,1,6,19
"meta-8wZMDTyKo5Tm.json",NA,"2021:01:06 19:29:52","24.00 s","38 deg 53' 25.44"" N","77 deg 0' 39.60"" W",38.8904,-77.011,24,2021,1,6,19
"meta-8YA6CeYMxHh4.json",NA,"2021:01:06 17:07:48","13.88 s","38 deg 53' 31.92"" N","77 deg 2' 6.72"" W",38.8922,-77.0352,13.88,2021,1,6,17
"meta-8ziKp2FKa3Sb.json",NA,"2021:01:06 22:10:57","0:02:03","38 deg 53' 22.92"" N","77 deg 0' 37.08"" W",38.8897,-77.0103,123,2021,1,6,22
"meta-91Vga2rHrrID.json",NA,"2021:01:06 13:03:23","11.17 s","38 deg 53' 30.84"" N","77 deg 2' 12.48"" W",38.8919,-77.0368,11.17,2021,1,6,13
"meta-92T2a5WhOOdi.json",NA,"2021:01:06 20:10:22","25.39 s","38 deg 53' 23.64"" N","77 deg 0' 37.08"" W",38.8899,-77.0103,25.39,2021,1,6,20
